invoice_key,invoice_no,invoice_datetime,invoice_date,invoice_hour
4971,549273,2011-04-07 13:05:00,2011-04-07,13
4972,549274,2011-04-07 13:07:00,2011-04-07,13
4973,549275,2011-04-07 13:09:00,2011-04-07,13
4974,549276,2011-04-07 13:11:00,2011-04-07,13
4975,549277,2011-04-07 13:11:00,2011-04-07,13
4976,549278,2011-04-07 13:16:00,2011-04-07,13
4977,549279,2011-04-07 13:16:00,2011-04-07,13
4978,549280,2011-04-07 13:18:00,2011-04-07,13
4979,549281,2011-04-07 13:19:00,2011-04-07,13
4980,549282,2011-04-07 13:24:00,2011-04-07,13
4981,549283,2011-04-07 13:32:00,2011-04-07,13
4982,549284,2011-04-07 13:37:00,2011-04-07,13
4983,549285,2011-04-07 13:45:00,2011-04-07,13
4984,549286,2011-04-07 18:03:00,2011-04-07,18
4985,549287,2011-04-07 18:05:00,2011-04-07,18
4986,549289,2011-04-07 18:09:00,2011-04-07,18
4987,549291,2011-04-07 19:05:00,2011-04-07,19
4988,549292,2011-04-07 19:10:00,2011-04-07,19
4989,549293,2011-04-07 19:16:00,2011-04-07,19
4990,549294,2011-04-07 19:27:00,2011-04-07,19
4991,549296,2011-04-08 07:37:00,2011-04-08,7
4992,549297,2011-04-08 07:49:00,2011-04-08,7
4993,549298,2011-04-08 08:20:00,2011-04-08,8
4994,549299,2011-04-08 08:20:00,2011-04-08,8
4995,549300,2011-04-08 08:21:00,2011-04-08,8
4996,549301,2011-04-08 08:24:00,2011-04-08,8
4997,549302,2011-04-08 08:25:00,2011-04-08,8
4998,549303,2011-04-08 08:27:00,2011-04-08,8
4999,549304,2011-04-08 08:39:00,2011-04-08,8
5000,549305,2011-04-08 08:40:00,2011-04-08,8
5001,549306,2011-04-08 08:48:00,2011-04-08,8
5002,549307,2011-04-08 09:08:00,2011-04-08,9
5003,549308,2011-04-08 09:13:00,2011-04-08,9
5004,549309,2011-04-08 09:15:00,2011-04-08,9
5005,549310,2011-04-08 09:20:00,2011-04-08,9
5006,549311,2011-04-08 09:25:00,2011-04-08,9
5007,549312,2011-04-08 09:26:00,2011-04-08,9
5008,549313,2011-04-08 09:45:00,2011-04-08,9
5009,549316,2011-04-08 09:54:00,2011-04-08,9
5010,549317,2011-04-08 09:58:00,2011-04-08,9
5011,549318,2011-04-08 10:01:00,2011-04-08,10
5012,549319,2011-04-08 10:09:00,2011-04-08,10
5013,549320,2011-04-08 10:14:00,2011-04-08,10
5014,549321,2011-04-08 10:19:00,2011-04-08,10
5015,549322,2011-04-08 10:20:00,2011-04-08,10
5016,549323,2011-04-08 10:26:00,2011-04-08,10
5017,549324,2011-04-08 10:32:00,2011-04-08,10
5018,549325,2011-04-08 10:32:00,2011-04-08,10
5019,549353,2011-04-08 11:21:00,2011-04-08,11
5020,549360,2011-04-08 11:23:00,2011-04-08,11
5021,549368,2011-04-08 11:26:00,2011-04-08,11
5022,549372,2011-04-08 11:28:00,2011-04-08,11
5023,549387,2011-04-08 11:33:00,2011-04-08,11
5024,549412,2011-04-08 11:43:00,2011-04-08,11
5025,549417,2011-04-08 11:44:00,2011-04-08,11
5026,549424,2011-04-08 11:50:00,2011-04-08,11
5027,549425,2011-04-08 11:54:00,2011-04-08,11
5028,549428,2011-04-08 12:01:00,2011-04-08,12
5029,549429,2011-04-08 12:06:00,2011-04-08,12
5030,549431,2011-04-08 12:17:00,2011-04-08,12
5031,549432,2011-04-08 12:20:00,2011-04-08,12
5032,549433,2011-04-08 12:28:00,2011-04-08,12
5033,549434,2011-04-08 12:30:00,2011-04-08,12
5034,549435,2011-04-08 12:33:00,2011-04-08,12
5035,549436,2011-04-08 12:34:00,2011-04-08,12
5036,549439,2011-04-08 12:42:00,2011-04-08,12
5037,549440,2011-04-08 12:42:00,2011-04-08,12
5038,549441,2011-04-08 12:43:00,2011-04-08,12
5039,549442,2011-04-08 12:56:00,2011-04-08,12
5040,549443,2011-04-08 12:56:00,2011-04-08,12
5041,549444,2011-04-08 13:00:00,2011-04-08,13
5042,549445,2011-04-08 13:01:00,2011-04-08,13
5043,549446,2011-04-08 13:14:00,2011-04-08,13
5044,549447,2011-04-08 13:20:00,2011-04-08,13
5045,549448,2011-04-08 14:07:00,2011-04-08,14
5046,549449,2011-04-08 14:12:00,2011-04-08,14
5047,549451,2011-04-08 14:14:00,2011-04-08,14
5048,549467,2011-04-08 14:26:00,2011-04-08,14
5049,549468,2011-04-08 14:27:00,2011-04-08,14
5050,549471,2011-04-08 14:39:00,2011-04-08,14
5051,549520,2011-04-08 15:19:00,2011-04-08,15
5052,549522,2011-04-08 15:34:00,2011-04-08,15
5053,549523,2011-04-08 15:35:00,2011-04-08,15
5054,549526,2011-04-08 15:49:00,2011-04-08,15
5055,549538,2011-04-08 17:25:00,2011-04-08,17
5056,549539,2011-04-10 10:10:00,2011-04-10,10
5057,549541,2011-04-10 10:16:00,2011-04-10,10
5058,549542,2011-04-10 11:11:00,2011-04-10,11
5059,549543,2011-04-10 11:14:00,2011-04-10,11
5060,549546,2011-04-10 11:24:00,2011-04-10,11
5061,549547,2011-04-10 11:33:00,2011-04-10,11
5062,549548,2011-04-10 11:35:00,2011-04-10,11
5063,549550,2011-04-10 11:45:00,2011-04-10,11
5064,549551,2011-04-10 11:48:00,2011-04-10,11
5065,549552,2011-04-10 11:58:00,2011-04-10,11
5066,549553,2011-04-10 12:22:00,2011-04-10,12
5067,549554,2011-04-10 12:36:00,2011-04-10,12
5068,549555,2011-04-10 12:52:00,2011-04-10,12
5069,549556,2011-04-10 12:53:00,2011-04-10,12
5070,549557,2011-04-10 12:59:00,2011-04-10,12
5071,549558,2011-04-10 13:21:00,2011-04-10,13
5072,549559,2011-04-10 13:25:00,2011-04-10,13
5073,549560,2011-04-10 13:26:00,2011-04-10,13
5074,549561,2011-04-10 13:36:00,2011-04-10,13
5075,549562,2011-04-10 13:48:00,2011-04-10,13
5076,549563,2011-04-10 14:02:00,2011-04-10,14
5077,549564,2011-04-10 14:16:00,2011-04-10,14
5078,549566,2011-04-10 14:27:00,2011-04-10,14
5079,549567,2011-04-10 15:07:00,2011-04-10,15
5080,549568,2011-04-10 15:09:00,2011-04-10,15
5081,549569,2011-04-10 15:15:00,2011-04-10,15
5082,549570,2011-04-10 15:19:00,2011-04-10,15
5083,549571,2011-04-10 15:25:00,2011-04-10,15
5084,549572,2011-04-10 15:32:00,2011-04-10,15
5085,549573,2011-04-10 16:01:00,2011-04-10,16
5086,549574,2011-04-10 16:02:00,2011-04-10,16
5087,549575,2011-04-10 16:04:00,2011-04-10,16
5088,549576,2011-04-11 08:14:00,2011-04-11,8
5089,549577,2011-04-11 08:16:00,2011-04-11,8
5090,549578,2011-04-11 08:49:00,2011-04-11,8
5091,549579,2011-04-11 09:18:00,2011-04-11,9
5092,549581,2011-04-11 09:44:00,2011-04-11,9
5093,549583,2011-04-11 09:46:00,2011-04-11,9
5094,549584,2011-04-11 09:47:00,2011-04-11,9
5095,549585,2011-04-11 09:54:00,2011-04-11,9
5096,549587,2011-04-11 10:01:00,2011-04-11,10
5097,549588,2011-04-11 10:04:00,2011-04-11,10
5098,549589,2011-04-11 10:04:00,2011-04-11,10
5099,549590,2011-04-11 10:09:00,2011-04-11,10
5100,549591,2011-04-11 10:10:00,2011-04-11,10
5101,549592,2011-04-11 10:14:00,2011-04-11,10
5102,549593,2011-04-11 10:18:00,2011-04-11,10
5103,549594,2011-04-11 10:25:00,2011-04-11,10
5104,549595,2011-04-11 10:59:00,2011-04-11,10
5105,549596,2011-04-11 11:06:00,2011-04-11,11
5106,549597,2011-04-11 11:23:00,2011-04-11,11
5107,549614,2011-04-11 11:38:00,2011-04-11,11
5108,549619,2011-04-11 11:40:00,2011-04-11,11
5109,549628,2011-04-11 11:43:00,2011-04-11,11
5110,549633,2011-04-11 11:45:00,2011-04-11,11
5111,549646,2011-04-11 11:51:00,2011-04-11,11
5112,549664,2011-04-11 12:13:00,2011-04-11,12
5113,549665,2011-04-11 12:17:00,2011-04-11,12
5114,549667,2011-04-11 12:20:00,2011-04-11,12
5115,549669,2011-04-11 12:21:00,2011-04-11,12
5116,549670,2011-04-11 12:45:00,2011-04-11,12
5117,549678,2011-04-11 12:57:00,2011-04-11,12
5118,549679,2011-04-11 12:59:00,2011-04-11,12
5119,549680,2011-04-11 13:02:00,2011-04-11,13
5120,549681,2011-04-11 13:19:00,2011-04-11,13
5121,549682,2011-04-11 13:22:00,2011-04-11,13
5122,549683,2011-04-11 13:24:00,2011-04-11,13
5123,549687,2011-04-11 13:29:00,2011-04-11,13
5124,549689,2011-04-11 13:40:00,2011-04-11,13
5125,549690,2011-04-11 13:41:00,2011-04-11,13
5126,549691,2011-04-11 13:42:00,2011-04-11,13
5127,549693,2011-04-11 13:43:00,2011-04-11,13
5128,549694,2011-04-11 13:45:00,2011-04-11,13
5129,549696,2011-04-11 13:55:00,2011-04-11,13
5130,549705,2011-04-11 14:00:00,2011-04-11,14
5131,549711,2011-04-11 14:07:00,2011-04-11,14
5132,549713,2011-04-11 14:11:00,2011-04-11,14
5133,549715,2011-04-11 14:40:00,2011-04-11,14
5134,549716,2011-04-11 14:43:00,2011-04-11,14
5135,549717,2011-04-11 14:56:00,2011-04-11,14
5136,549718,2011-04-11 15:03:00,2011-04-11,15
5137,549719,2011-04-11 15:04:00,2011-04-11,15
5138,549720,2011-04-11 15:25:00,2011-04-11,15
5139,549721,2011-04-11 15:35:00,2011-04-11,15
5140,549722,2011-04-11 15:59:00,2011-04-11,15
5141,549728,2011-04-11 16:15:00,2011-04-11,16
5142,549729,2011-04-11 16:17:00,2011-04-11,16
5143,549730,2011-04-11 16:35:00,2011-04-11,16
5144,549732,2011-04-11 16:47:00,2011-04-11,16
5145,549733,2011-04-11 16:56:00,2011-04-11,16
5146,549734,2011-04-11 17:12:00,2011-04-11,17
5147,549735,2011-04-12 08:42:00,2011-04-12,8
5148,549736,2011-04-12 09:02:00,2011-04-12,9
5149,549737,2011-04-12 09:03:00,2011-04-12,9
5150,549739,2011-04-12 09:35:00,2011-04-12,9
5151,549740,2011-04-12 09:49:00,2011-04-12,9
5152,549741,2011-04-12 09:53:00,2011-04-12,9
5153,549742,2011-04-12 10:01:00,2011-04-12,10
5154,549743,2011-04-12 10:05:00,2011-04-12,10
5155,549744,2011-04-12 10:30:00,2011-04-12,10
5156,549745,2011-04-12 10:33:00,2011-04-12,10
5157,549746,2011-04-12 10:38:00,2011-04-12,10
5158,549747,2011-04-12 10:41:00,2011-04-12,10
5159,549748,2011-04-12 10:42:00,2011-04-12,10
5160,549749,2011-04-12 10:45:00,2011-04-12,10
5161,549750,2011-04-12 10:48:00,2011-04-12,10
5162,549751,2011-04-12 10:58:00,2011-04-12,10
5163,549752,2011-04-12 11:01:00,2011-04-12,11
5164,549754,2011-04-12 11:32:00,2011-04-12,11
5165,549755,2011-04-12 11:34:00,2011-04-12,11
5166,549756,2011-04-12 11:36:00,2011-04-12,11
5167,549771,2011-04-12 11:43:00,2011-04-12,11
5168,549787,2011-04-12 11:58:00,2011-04-12,11
5169,549789,2011-04-12 12:00:00,2011-04-12,12
5170,549790,2011-04-12 12:02:00,2011-04-12,12
5171,549813,2011-04-12 12:16:00,2011-04-12,12
5172,549825,2011-04-12 12:47:00,2011-04-12,12
5173,549826,2011-04-12 12:53:00,2011-04-12,12
5174,549828,2011-04-12 12:56:00,2011-04-12,12
5175,549829,2011-04-12 12:56:00,2011-04-12,12
5176,549830,2011-04-12 13:01:00,2011-04-12,13
5177,549831,2011-04-12 13:10:00,2011-04-12,13
5178,549832,2011-04-12 13:10:00,2011-04-12,13
5179,549833,2011-04-12 13:19:00,2011-04-12,13
5180,549834,2011-04-12 13:20:00,2011-04-12,13
5181,549835,2011-04-12 13:24:00,2011-04-12,13
5182,549836,2011-04-12 13:32:00,2011-04-12,13
5183,549837,2011-04-12 13:38:00,2011-04-12,13
5184,549838,2011-04-12 13:39:00,2011-04-12,13
5185,549839,2011-04-12 13:45:00,2011-04-12,13
5186,549841,2011-04-12 13:52:00,2011-04-12,13
5187,549842,2011-04-12 13:55:00,2011-04-12,13
5188,549843,2011-04-12 14:04:00,2011-04-12,14
5189,549844,2011-04-12 14:17:00,2011-04-12,14
5190,549845,2011-04-12 14:22:00,2011-04-12,14
5191,549847,2011-04-12 14:43:00,2011-04-12,14
5192,549850,2011-04-12 14:58:00,2011-04-12,14
5193,549851,2011-04-12 15:08:00,2011-04-12,15
5194,549852,2011-04-12 15:08:00,2011-04-12,15
5195,549874,2011-04-12 15:23:00,2011-04-12,15
5196,549880,2011-04-12 15:30:00,2011-04-12,15
5197,549881,2011-04-12 15:30:00,2011-04-12,15
5198,549885,2011-04-12 15:32:00,2011-04-12,15
5199,549901,2011-04-12 16:17:00,2011-04-12,16
5200,549902,2011-04-12 16:17:00,2011-04-12,16
5201,549903,2011-04-12 16:19:00,2011-04-12,16
5202,549904,2011-04-12 16:20:00,2011-04-12,16
5203,549906,2011-04-12 16:28:00,2011-04-12,16
5204,549907,2011-04-12 16:30:00,2011-04-12,16
5205,549909,2011-04-12 16:43:00,2011-04-12,16
5206,549910,2011-04-12 17:12:00,2011-04-12,17
5207,549911,2011-04-13 08:26:00,2011-04-13,8
5208,549914,2011-04-13 09:32:00,2011-04-13,9
5209,549915,2011-04-13 09:32:00,2011-04-13,9
5210,549916,2011-04-13 09:39:00,2011-04-13,9
5211,549917,2011-04-13 09:42:00,2011-04-13,9
5212,549918,2011-04-13 09:48:00,2011-04-13,9
5213,549920,2011-04-13 09:52:00,2011-04-13,9
5214,549923,2011-04-13 09:59:00,2011-04-13,9
5215,549924,2011-04-13 10:10:00,2011-04-13,10
5216,549925,2011-04-13 10:12:00,2011-04-13,10
5217,549926,2011-04-13 10:14:00,2011-04-13,10
5218,549927,2011-04-13 10:19:00,2011-04-13,10
5219,549928,2011-04-13 10:20:00,2011-04-13,10
5220,549929,2011-04-13 10:32:00,2011-04-13,10
5221,549932,2011-04-13 10:40:00,2011-04-13,10
5222,549933,2011-04-13 11:04:00,2011-04-13,11
5223,549934,2011-04-13 11:05:00,2011-04-13,11
5224,549936,2011-04-13 11:29:00,2011-04-13,11
5225,549937,2011-04-13 11:40:00,2011-04-13,11
5226,549938,2011-04-13 11:42:00,2011-04-13,11
5227,549939,2011-04-13 11:46:00,2011-04-13,11
5228,549940,2011-04-13 11:48:00,2011-04-13,11
5229,549941,2011-04-13 11:53:00,2011-04-13,11
5230,549942,2011-04-13 12:04:00,2011-04-13,12
5231,549943,2011-04-13 12:09:00,2011-04-13,12
5232,549944,2011-04-13 12:23:00,2011-04-13,12
5233,549946,2011-04-13 12:44:00,2011-04-13,12
5234,549947,2011-04-13 12:47:00,2011-04-13,12
5235,549949,2011-04-13 12:57:00,2011-04-13,12
5236,549951,2011-04-13 12:57:00,2011-04-13,12
5237,549953,2011-04-13 13:15:00,2011-04-13,13
5238,549954,2011-04-13 13:25:00,2011-04-13,13
5239,549956,2011-04-13 13:42:00,2011-04-13,13
5240,549957,2011-04-13 13:45:00,2011-04-13,13
5241,549958,2011-04-13 13:47:00,2011-04-13,13
5242,549959,2011-04-13 13:47:00,2011-04-13,13
5243,549961,2011-04-13 13:51:00,2011-04-13,13
5244,549964,2011-04-13 14:12:00,2011-04-13,14
5245,549965,2011-04-13 14:17:00,2011-04-13,14
5246,549966,2011-04-13 14:17:00,2011-04-13,14
5247,549967,2011-04-13 14:21:00,2011-04-13,14
5248,549969,2011-04-13 14:24:00,2011-04-13,14
5249,549970,2011-04-13 14:25:00,2011-04-13,14
5250,549971,2011-04-13 14:25:00,2011-04-13,14
5251,549972,2011-04-13 14:27:00,2011-04-13,14
5252,549974,2011-04-13 14:31:00,2011-04-13,14
5253,549975,2011-04-13 14:38:00,2011-04-13,14
5254,549976,2011-04-13 14:39:00,2011-04-13,14
5255,549977,2011-04-13 14:54:00,2011-04-13,14
5256,549978,2011-04-13 15:00:00,2011-04-13,15
5257,549979,2011-04-13 15:06:00,2011-04-13,15
5258,549980,2011-04-13 15:36:00,2011-04-13,15
5259,549981,2011-04-13 15:49:00,2011-04-13,15
5260,549982,2011-04-13 15:52:00,2011-04-13,15
5261,549983,2011-04-13 15:55:00,2011-04-13,15
5262,549984,2011-04-13 15:57:00,2011-04-13,15
5263,549985,2011-04-13 15:58:00,2011-04-13,15
5264,549988,2011-04-13 16:43:00,2011-04-13,16
5265,549989,2011-04-13 16:58:00,2011-04-13,16
5266,549990,2011-04-13 17:31:00,2011-04-13,17
5267,549991,2011-04-14 08:13:00,2011-04-14,8
5268,549992,2011-04-14 08:14:00,2011-04-14,8
5269,549993,2011-04-14 08:26:00,2011-04-14,8
5270,549994,2011-04-14 08:27:00,2011-04-14,8
5271,549995,2011-04-14 08:32:00,2011-04-14,8
5272,549996,2011-04-14 08:45:00,2011-04-14,8
5273,549997,2011-04-14 08:46:00,2011-04-14,8
5274,549998,2011-04-14 08:49:00,2011-04-14,8
5275,549999,2011-04-14 09:09:00,2011-04-14,9
5276,550000,2011-04-14 09:18:00,2011-04-14,9
5277,550001,2011-04-14 09:28:00,2011-04-14,9
5278,550002,2011-04-14 09:30:00,2011-04-14,9
5279,550003,2011-04-14 09:43:00,2011-04-14,9
5280,550004,2011-04-14 09:56:00,2011-04-14,9
5281,550005,2011-04-14 09:58:00,2011-04-14,9
5282,550006,2011-04-14 10:10:00,2011-04-14,10
5283,550007,2011-04-14 10:13:00,2011-04-14,10
5284,550008,2011-04-14 10:17:00,2011-04-14,10
5285,550015,2011-04-14 10:54:00,2011-04-14,10
5286,550016,2011-04-14 10:54:00,2011-04-14,10
5287,550017,2011-04-14 11:07:00,2011-04-14,11
5288,550025,2011-04-14 11:19:00,2011-04-14,11
5289,550030,2011-04-14 11:28:00,2011-04-14,11
5290,550031,2011-04-14 11:32:00,2011-04-14,11
5291,550032,2011-04-14 11:39:00,2011-04-14,11
5292,550033,2011-04-14 11:45:00,2011-04-14,11
5293,550034,2011-04-14 11:48:00,2011-04-14,11
5294,550035,2011-04-14 11:48:00,2011-04-14,11
5295,550052,2011-04-14 12:00:00,2011-04-14,12
5296,550054,2011-04-14 12:00:00,2011-04-14,12
5297,550057,2011-04-14 12:01:00,2011-04-14,12
5298,550071,2011-04-14 12:12:00,2011-04-14,12
5299,550106,2011-04-14 12:31:00,2011-04-14,12
5300,550120,2011-04-14 12:35:00,2011-04-14,12
5301,550121,2011-04-14 12:38:00,2011-04-14,12
5302,550122,2011-04-14 12:39:00,2011-04-14,12
5303,550124,2011-04-14 12:41:00,2011-04-14,12
5304,550125,2011-04-14 12:42:00,2011-04-14,12
5305,550126,2011-04-14 12:43:00,2011-04-14,12
5306,550129,2011-04-14 13:17:00,2011-04-14,13
5307,550130,2011-04-14 13:17:00,2011-04-14,13
5308,550131,2011-04-14 13:27:00,2011-04-14,13
5309,550132,2011-04-14 13:33:00,2011-04-14,13
5310,550134,2011-04-14 13:50:00,2011-04-14,13
5311,550135,2011-04-14 13:52:00,2011-04-14,13
5312,550136,2011-04-14 13:56:00,2011-04-14,13
5313,550137,2011-04-14 13:59:00,2011-04-14,13
5314,550138,2011-04-14 14:02:00,2011-04-14,14
5315,550144,2011-04-14 14:14:00,2011-04-14,14
5316,550145,2011-04-14 14:15:00,2011-04-14,14
5317,550148,2011-04-14 14:36:00,2011-04-14,14
5318,550149,2011-04-14 14:37:00,2011-04-14,14
5319,550150,2011-04-14 14:39:00,2011-04-14,14
5320,550151,2011-04-14 14:41:00,2011-04-14,14
5321,550152,2011-04-14 14:43:00,2011-04-14,14
5322,550154,2011-04-14 14:45:00,2011-04-14,14
5323,550155,2011-04-14 14:54:00,2011-04-14,14
5324,550156,2011-04-14 15:02:00,2011-04-14,15
5325,550157,2011-04-14 15:26:00,2011-04-14,15
5326,550158,2011-04-14 15:39:00,2011-04-14,15
5327,550159,2011-04-14 15:46:00,2011-04-14,15
5328,550160,2011-04-14 15:46:00,2011-04-14,15
5329,550161,2011-04-14 15:58:00,2011-04-14,15
5330,550162,2011-04-14 16:23:00,2011-04-14,16
5331,550163,2011-04-14 16:26:00,2011-04-14,16
5332,550164,2011-04-14 16:31:00,2011-04-14,16
5333,550167,2011-04-14 16:38:00,2011-04-14,16
5334,550169,2011-04-14 16:41:00,2011-04-14,16
5335,550173,2011-04-14 16:58:00,2011-04-14,16
5336,550178,2011-04-14 17:25:00,2011-04-14,17
5337,550179,2011-04-14 17:29:00,2011-04-14,17
5338,550180,2011-04-14 17:33:00,2011-04-14,17
5339,550182,2011-04-14 17:44:00,2011-04-14,17
5340,550183,2011-04-14 17:58:00,2011-04-14,17
5341,550184,2011-04-14 18:02:00,2011-04-14,18
5342,550185,2011-04-14 18:22:00,2011-04-14,18
5343,550186,2011-04-14 18:28:00,2011-04-14,18
5344,550187,2011-04-14 18:40:00,2011-04-14,18
5345,550188,2011-04-14 18:57:00,2011-04-14,18
5346,550189,2011-04-14 19:15:00,2011-04-14,19
5347,550190,2011-04-14 19:16:00,2011-04-14,19
5348,550191,2011-04-14 19:59:00,2011-04-14,19
5349,550192,2011-04-15 08:45:00,2011-04-15,8
5350,550193,2011-04-15 09:27:00,2011-04-15,9
5351,550194,2011-04-15 09:43:00,2011-04-15,9
5352,550196,2011-04-15 10:09:00,2011-04-15,10
5353,550197,2011-04-15 10:14:00,2011-04-15,10
5354,550198,2011-04-15 10:19:00,2011-04-15,10
5355,550199,2011-04-15 10:20:00,2011-04-15,10
5356,550200,2011-04-15 10:21:00,2011-04-15,10
5357,550201,2011-04-15 10:25:00,2011-04-15,10
5358,550202,2011-04-15 10:27:00,2011-04-15,10
5359,550216,2011-04-15 11:06:00,2011-04-15,11
5360,550218,2011-04-15 11:15:00,2011-04-15,11
5361,550242,2011-04-15 11:31:00,2011-04-15,11
5362,550250,2011-04-15 11:36:00,2011-04-15,11
5363,550251,2011-04-15 11:44:00,2011-04-15,11
5364,550255,2011-04-15 11:47:00,2011-04-15,11
5365,550264,2011-04-15 12:05:00,2011-04-15,12
5366,550265,2011-04-15 12:10:00,2011-04-15,12
5367,550272,2011-04-15 12:14:00,2011-04-15,12
5368,550274,2011-04-15 12:23:00,2011-04-15,12
5369,550275,2011-04-15 12:35:00,2011-04-15,12
5370,550276,2011-04-15 12:48:00,2011-04-15,12
5371,550277,2011-04-15 12:48:00,2011-04-15,12
5372,550279,2011-04-15 13:16:00,2011-04-15,13
5373,550280,2011-04-15 13:31:00,2011-04-15,13
5374,550281,2011-04-15 13:48:00,2011-04-15,13
5375,550282,2011-04-15 13:56:00,2011-04-15,13
5376,550283,2011-04-15 14:05:00,2011-04-15,14
5377,550284,2011-04-15 14:10:00,2011-04-15,14
5378,550285,2011-04-15 14:14:00,2011-04-15,14
5379,550286,2011-04-15 14:14:00,2011-04-15,14
5380,550287,2011-04-15 14:15:00,2011-04-15,14
5381,550288,2011-04-15 14:21:00,2011-04-15,14
5382,550289,2011-04-15 14:32:00,2011-04-15,14
5383,550290,2011-04-15 14:45:00,2011-04-15,14
5384,550291,2011-04-15 15:17:00,2011-04-15,15
5385,550292,2011-04-15 15:31:00,2011-04-15,15
5386,550296,2011-04-15 15:54:00,2011-04-15,15
5387,550297,2011-04-15 15:58:00,2011-04-15,15
5388,550298,2011-04-15 16:11:00,2011-04-15,16
5389,550299,2011-04-15 16:46:00,2011-04-15,16
5390,550301,2011-04-17 10:15:00,2011-04-17,10
5391,550302,2011-04-17 10:17:00,2011-04-17,10
5392,550303,2011-04-17 10:21:00,2011-04-17,10
5393,550304,2011-04-17 10:27:00,2011-04-17,10
5394,550305,2011-04-17 10:27:00,2011-04-17,10
5395,550307,2011-04-17 10:56:00,2011-04-17,10
5396,550308,2011-04-17 10:57:00,2011-04-17,10
5397,550309,2011-04-17 10:59:00,2011-04-17,10
5398,550310,2011-04-17 11:04:00,2011-04-17,11
5399,550311,2011-04-17 11:04:00,2011-04-17,11
5400,550312,2011-04-17 11:18:00,2011-04-17,11
5401,550313,2011-04-17 11:21:00,2011-04-17,11
5402,550314,2011-04-17 11:30:00,2011-04-17,11
5403,550315,2011-04-17 11:44:00,2011-04-17,11
5404,550316,2011-04-17 11:45:00,2011-04-17,11
5405,550317,2011-04-17 11:56:00,2011-04-17,11
5406,550318,2011-04-17 12:25:00,2011-04-17,12
5407,550319,2011-04-17 12:37:00,2011-04-17,12
5408,550320,2011-04-17 12:37:00,2011-04-17,12
5409,550321,2011-04-17 12:49:00,2011-04-17,12
5410,550322,2011-04-17 12:53:00,2011-04-17,12
5411,550323,2011-04-17 12:57:00,2011-04-17,12
5412,550324,2011-04-17 13:02:00,2011-04-17,13
5413,550325,2011-04-17 13:04:00,2011-04-17,13
5414,550326,2011-04-17 13:05:00,2011-04-17,13
5415,550327,2011-04-17 13:07:00,2011-04-17,13
5416,550328,2011-04-17 13:18:00,2011-04-17,13
5417,550329,2011-04-17 13:20:00,2011-04-17,13
5418,550330,2011-04-17 13:27:00,2011-04-17,13
5419,550331,2011-04-17 13:43:00,2011-04-17,13
5420,550332,2011-04-17 13:53:00,2011-04-17,13
5421,550333,2011-04-17 14:05:00,2011-04-17,14
5422,550334,2011-04-17 14:09:00,2011-04-17,14
5423,550335,2011-04-17 14:36:00,2011-04-17,14
5424,550336,2011-04-17 14:55:00,2011-04-17,14
5425,550337,2011-04-17 15:29:00,2011-04-17,15
5426,550338,2011-04-17 15:33:00,2011-04-17,15
5427,550339,2011-04-17 15:40:00,2011-04-17,15
5428,550340,2011-04-17 15:53:00,2011-04-17,15
5429,550341,2011-04-17 15:53:00,2011-04-17,15
5430,550342,2011-04-17 15:55:00,2011-04-17,15
5431,550343,2011-04-17 15:56:00,2011-04-17,15
5432,550344,2011-04-18 09:00:00,2011-04-18,9
5433,550345,2011-04-18 09:06:00,2011-04-18,9
5434,550346,2011-04-18 09:31:00,2011-04-18,9
5435,550347,2011-04-18 09:33:00,2011-04-18,9
5436,550348,2011-04-18 09:38:00,2011-04-18,9
5437,550350,2011-04-18 10:04:00,2011-04-18,10
5438,550351,2011-04-18 10:20:00,2011-04-18,10
5439,550352,2011-04-18 10:21:00,2011-04-18,10
5440,550354,2011-04-18 10:28:00,2011-04-18,10
5441,550357,2011-04-18 10:35:00,2011-04-18,10
5442,550359,2011-04-18 10:41:00,2011-04-18,10
5443,550360,2011-04-18 10:55:00,2011-04-18,10
5444,550361,2011-04-18 11:10:00,2011-04-18,11
5445,550362,2011-04-18 11:13:00,2011-04-18,11
5446,550364,2011-04-18 11:29:00,2011-04-18,11
5447,550377,2011-04-18 11:45:00,2011-04-18,11
5448,550389,2011-04-18 11:53:00,2011-04-18,11
5449,550408,2011-04-18 11:59:00,2011-04-18,11
5450,550437,2011-04-18 12:14:00,2011-04-18,12
5451,550438,2011-04-18 12:16:00,2011-04-18,12
5452,550439,2011-04-18 12:17:00,2011-04-18,12
5453,550440,2011-04-18 12:25:00,2011-04-18,12
